-4.14969715042033,55.9396874240739
-4.14948754437879,55.9397917453681
-4.14930759114281,55.9398825253222
-4.14922444191041,55.9399280169576
-4.14917644980362,55.939958067587
-4.14913015394254,55.9399894323704
-4.14905781409763,55.9400423745235
-4.14898821440972,55.9401015642964
-4.14896031734728,55.9401326172035
-4.14893640091232,55.94016359145
-4.14891657325816,55.9401958473298
-4.14889991539623,55.9402275969121
-4.14887361777724,55.9402878258918
-4.14886200875004,55.9403239788906
-4.14885865796784,55.940335726312
-4.14885592851785,55.9403586916606
-4.14885598882005,55.9403887965901
-4.14886150359008,55.9404161188184
-4.14887185282107,55.9404581841975
-4.14888931234204,55.9405131490552
-4.1489106884113,55.9405810875166
-4.14893078911558,55.9406405069994
-4.14894714805652,55.9406901067649
-4.14894342394143,55.9406951142375
-4.14894902042673,55.9407094023031
-4.14895794274314,55.9407114923891
-4.14896820091097,55.9407522063745
-4.14897275520991,55.9407763976187
-4.14897741740714,55.9408028327336
-4.14897678156145,55.9408203680666
-4.14897453204439,55.9408374897661
-4.14896832705909,55.9408699497587
-4.14895939073727,55.9408966221273
-4.14895897570831,55.9408977154294
-4.14895178650719,55.9409183287561
-4.14893122331169,55.9409663269412
-4.14891433430264,55.9410084165392
-4.14888834141832,55.9410596479771
-4.14886242384429,55.9411122402729
-4.14884364701307,55.941148969305
-4.14883203772052,55.9411851222985
-4.14882575820981,55.9412162398106
-4.14882326084588,55.9412436926123
-4.14882428046441,55.9412621010447
-4.14882793261499,55.9412845132692
-4.14883326807763,55.9413056351916
-4.14883512749371,55.9413131499556
-4.14884212324493,55.9413381913883
-4.14885136234679,55.9413605061424
-4.14886225649247,55.9413836848008
-4.14899349348848,55.9416712629877
-4.14901726063732,55.9417243230134
-4.14889089173841,55.9419296671414
-4.14890287424789,55.9419434756402
-4.14894701112959,55.9419944775781
-4.14896104510307,55.9420106801115
-4.14893725233768,55.9420439071384
-4.14892058275523,55.9420464437163
-4.14891103098694,55.9420475031386
-4.1489014547701,55.9420481211992
-4.14887895817207,55.9420467189163
-4.14885716457679,55.9420435003994
-4.14883276386602,55.9420367378384
-4.14874593870217,55.942131727391
-4.14868472010436,55.9421975171895
-4.14863404452459,55.9422514248802
-4.14861131004706,55.9422747483847
-4.14856930721889,55.9423114315176
-4.14852336499663,55.9423495363244
-4.1484826778302,55.9423812539802
-4.14844405079183,55.9424066402178
-4.14839142857174,55.9424399189913
-4.14834022922067,55.942469574198
-4.14831071487524,55.9424862694333
-4.14826550715307,55.9425086226531
-4.1482001047532,55.9425421242392
-4.14812900751438,55.9425743721328
-4.14806185002461,55.942605207508
-4.1480078684851,55.9426281646299
-4.14790984651661,55.9426658336254
-4.14782521540426,55.9426992101201
-4.14770114524016,55.9427436194185
-4.14761553734868,55.9427738742663
-4.14758569922091,55.9427847304898
-4.14756100137902,55.9428013415617
-4.14738127613499,55.9428530163407
-4.14732588716071,55.9428795964177
-4.14723233233773,55.9429108823116
-4.14717446821042,55.9429217852045
-4.14716163897929,55.942935934344
-4.14712626330601,55.9429477889653
-4.14703356942889,55.9429804126705
-4.14695651072349,55.9430060265265
-4.14685574653578,55.9430374469922
-4.14674937810355,55.9430689558434
-4.14665552469114,55.9430948622124
-4.14657030429072,55.9431179213189
-4.1464732142974,55.9431434329594
-4.14636188691423,55.9431718801521
-4.14623393162502,55.9432042249007
-4.14614070641184,55.9432269721915
-4.14599456538787,55.9432632230652
-4.14589426321995,55.9432887902051
-4.1458547643198,55.9432984613316
-4.14582625786744,55.9433043514274
-4.14579933219638,55.9433097629872
-4.14575893172306,55.9433176642327
-4.14561398212044,55.9433467056496
-4.14550545137341,55.9433679150976
-4.14544288446438,55.943380693839
-4.14532870057531,55.9434011088166
-4.14525894008513,55.9434140035489
-4.14518208624786,55.9434288257403
-4.14508627739041,55.9434484694848
-4.14501025971849,55.9434641789875
-4.14493496157859,55.9434780719497
-4.14478983686982,55.9435039677015
-4.14455121203613,55.943547671646
-4.14445136333603,55.9435669342352
-4.14433082165014,55.9435883609452
-4.1442547450582,55.9436027180292
-4.14421349077351,55.9436097224392
-4.14400410879772,55.9436466299965
-4.143869304068,55.9436705410578
-4.14379557824945,55.9436839641622
-4.14369330350701,55.9437028173622
-4.14357907643025,55.9437227804595
-4.14348627932085,55.9437387810139
-4.14341096369608,55.9437526733376
-4.14330465773269,55.9437707035818
-4.14317302313951,55.9437945679146
-4.14307711276111,55.9438124078805
-4.14299070539956,55.9438282968853
-4.14290578776083,55.9438423559495
